 Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv
  4.000000000000D+02,  5.433575861951D-01,  5.378473729892D+09,  1.272766492291D+01,  4.474149865973D+00,  9.321264185925D-02,  2.593914007297D+01,  2.360575947119D+15,  6.846183116179D+08,  4.430506680389D+15,  3.370227446365D-01,  3.370227464719D-01,  5.321160123308D+23,1
  4.000000000000D+02,  5.339533956619D-01,  5.330873700613D+09,  1.274125188832D+01,  4.478731279777D+00,  9.981387829019D-02,  2.593287290581D+01,  2.981956444261D+15,  6.846183144314D+08,  5.552815440476D+15,  3.373574483269D-01,  3.373574501269D-01,  6.898746510566D+23,1
  4.000000000000D+02,  5.245501988902D-01,  5.283146584535D+09,  1.275466287342D+01,  4.483257730269D+00,  1.063369235703D-01,  2.592644712030D+01,  3.759144389398D+15,  6.846183157657D+08,  6.945390121944D+15,  3.376770232254D-01,  3.376770249909D-01,  8.925244120215D+23,1
  4.000000000000D+02,  5.151512536234D-01,  5.235290031387D+09,  1.276790231548D+01,  4.487730447401D+00,  1.127831519454D-01,  2.591985937886D+01,  4.729302518117D+15,  6.846183157330D+08,  8.669975297655D+15,  3.379883225936D-01,  3.379883243256D-01,  1.152272430401D+24,1
  4.000000000000D+02,  5.057598112585D-01,  5.187301563757D+09,  1.278097448345D+01,  4.492150700994D+00,  1.191538486385D-01,  2.591310621976D+01,  5.938035363738D+15,  6.846190637223D+08,  1.080169682335D+16,  3.376412205255D-01,  3.376412222247D-01,  1.484496077640D+24,1
  4.000000000000D+02,  4.963733179266D-01,  5.139149089625D+09,  1.279389142203D+01,  4.496505019986D+00,  1.254599395630D-01,  2.590618385401D+01,  7.435987902673D+15,  6.846190487529D+08,  1.342459100622D+16,  3.365805911013D-01,  3.365805927687D-01,  1.908645204425D+24,1
  4.000000000000D+02,  4.869952174911D-01,  5.090831135786D+09,  1.280665655668D+01,  4.500795221997D+00,  1.317016716591D-01,  2.589908481885D+01,  9.287760362865D+15,  6.846190301151D+08,  1.664418038099D+16,  3.356178370928D-01,  3.356178387293D-01,  2.448670022618D+24,1
  4.000000000000D+02,  4.776292555670D-01,  5.042347568327D+09,  1.281927279450D+01,  4.505023927051D+00,  1.378788206963D-01,  2.589180558451D+01,  1.157186479600D+16,  6.846190081736D+08,  2.058783706160D+16,  3.347689667293D-01,  3.347689683358D-01,  3.134377418304D+24,1
  4.000000000000D+02,  4.682792003326D-01,  4.993698161422D+09,  1.283174292123D+01,  4.509193849244D+00,  1.439911346958D-01,  2.588434250280D+01,  1.438341923876D+16,  6.846189832534D+08,  2.540872771315D+16,  3.340484865115D-01,  3.340484880891D-01,  4.002816837913D+24,1
  4.000000000000D+02,  4.589488338580D-01,  4.944882562210D+09,  1.284406961848D+01,  4.513307778944D+00,  1.500383466195D-01,  2.587669179281D+01,  1.783759284258D+16,  6.846189556424D+08,  3.129088831287D+16,  3.334696478371D-01,  3.334696493865D-01,  5.099962616245D+24,1
  4.000000000000D+02,  4.496419446953D-01,  4.895900262197D+09,  1.285625547826D+01,  4.517368568256D+00,  1.560201843466D-01,  2.586884952646D+01,  2.207378019519D+16,  6.846189255943D+08,  3.845530400142D+16,  3.330446835958D-01,  3.330446851180D-01,  6.482778403975D+24,1
  4.000000000000D+02,  4.403623216414D-01,  4.846750574540D+09,  1.286830301529D+01,  4.521379119478D+00,  1.619363782665D-01,  2.586081161406D+01,  2.726066821170D+16,  6.846188933312D+08,  4.716720227496D+16,  3.327850341290D-01,  3.327850356248D-01,  8.221751239072D+24,1
  4.000000000000D+02,  4.311137485840D-01,  4.797432616661D+09,  1.288021467724D+01,  4.525342376326D+00,  1.677866667879D-01,  2.585257378954D+01,  3.360239857631D+16,  6.846188590460D+08,  5.774481420917D+16,  3.327015629331D-01,  3.327015644035D-01,  1.040400369143D+25,1
  4.000000000000D+02,  4.219000003417D-01,  4.747945297652D+09,  1.289199285341D+01,  4.529261317702D+00,  1.735708000289D-01,  2.584413159559D+01,  4.134607879233D+16,  6.846188229049D+08,  7.056991615401D+16,  3.328047632674D-01,  3.328047647132D-01,  1.313711870250D+25,1
  4.000000000000D+02,  4.127248394112D-01,  4.698287310027D+09,  1.290363988182D+01,  4.533138953817D+00,  1.792885638672D-01,  2.583548036830D+01,  5.079095847542D+16,  6.846186801719D+08,  8.610053641600D+16,  3.332559915043D-01,  3.332559929262D-01,  1.655384469647D+25,1
  4.000000000000D+02,  4.035934636480D-01,  4.648464997521D+09,  1.291515623249D+01,  4.536982212509D+00,  1.849376048044D-01,  2.582661596214D+01,  6.231159324077D+16,  6.846186410121D+08,  1.049019828901D+17,  3.342421875341D-01,  3.342421889329D-01,  2.081761511043D+25,1
  4.000000000000D+02,  3.945098711746D-01,  4.598478144783D+09,  1.292654385699D+01,  4.540794937301D+00,  1.905172018513D-01,  2.581753527543D+01,  7.635890153760D+16,  6.846186811664D+08,  1.276488193199D+17,  3.353344547406D-01,  3.353344561163D-01,  2.613104743153D+25,1
  4.000000000000D+02,  3.854766112575D-01,  4.548318530395D+09,  1.293780645245D+01,  4.544577149404D+00,  1.960328696714D-01,  2.580822989334D+01,  9.346642742446D+16,  6.846187196732D+08,  1.551318528975D+17,  3.362532444295D-01,  3.362532457807D-01,  3.274501292050D+25,1
  4.000000000000D+02,  3.764957882849D-01,  4.497976015052D+09,  1.294894817308D+01,  4.548327814115D+00,  2.014924816755D-01,  2.579869331185D+01,  1.142696282150D+17,  6.846187516047D+08,  1.882853550407D+17,  3.369666027118D-01,  3.369666040395D-01,  4.096864894401D+25,1
  4.000000000000D+02,  3.675695281994D-01,  4.447440730228D+09,  1.295997304763D+01,  4.552046027292D+00,  2.069007661166D-01,  2.578891787863D+01,  1.395281439400D+17,  6.846187773655D+08,  2.282152986288D+17,  3.375100612102D-01,  3.375100625151D-01,  5.118177707779D+25,1
  4.000000000000D+02,  3.587000751501D-01,  4.396703479504D+09,  1.297088487013D+01,  4.555731258031D+00,  2.122617050889D-01,  2.577889550093D+01,  1.701504781006D+17,  6.846187973421D+08,  2.762311592868D+17,  3.379175720765D-01,  3.379175733593D-01,  6.385026797222D+25,1
  4.000000000000D+02,  3.498897823610D-01,  4.345755629121D+09,  1.298168722295D+01,  4.559383319012D+00,  2.175785967017D-01,  2.576861815164D+01,  2.072224353657D+17,  6.846188119009D+08,  3.338821741185D+17,  3.382214451444D-01,  3.382214464057D-01,  7.954479941620D+25,1
  4.000000000000D+02,  3.411411033063D-01,  4.294589004334D+09,  1.299238349870D+01,  4.563002338557D+00,  2.228541149565D-01,  2.575807729204D+01,  2.520411021439D+17,  6.846188213872D+08,  4.029993799417D+17,  3.384523395210D-01,  3.384523407615D-01,  9.896361570682D+25,1
  4.000000000000D+02,  3.324566253357D-01,  4.243196039101D+09,  1.300297686973D+01,  4.566588854387D+00,  2.280902892016D-01,  2.574726420431D+01,  3.061573785196D+17,  6.846188271949D+08,  4.857479942025D+17,  3.386660456095D-01,  3.386660468300D-01,  1.229601061739D+26,1
  4.000000000000D+02,  3.238390140297D-01,  4.191569408718D+09,  1.301347036625D+01,  4.570143656700D+00,  2.332886410585D-01,  2.573616947831D+01,  3.714243013245D+17,  6.846188295146D+08,  5.846850445892D+17,  3.388553622877D-01,  3.388553634886D-01,  1.525765471375D+26,1
  4.000000000000D+02,  3.152909343885D-01,  4.139701513263D+09,  1.302386698148D+01,  4.573667558885D+00,  2.384503680548D-01,  2.572478332244D+01,  4.500515972810D+17,  6.846188279161D+08,  7.028238865707D+17,  3.390412567030D-01,  3.390412578846D-01,  1.890851226717D+26,1
  4.000000000000D+02,  3.068151187690D-01,  4.087584835382D+09,  1.303416959805D+01,  4.577161588338D+00,  2.435762548107D-01,  2.571309545936D+01,  5.446779929047D+17,  6.846188226404D+08,  8.437181607806D+17,  3.392469423824D-01,  3.392469435451D-01,  2.340372182443D+26,1
  4.000000000000D+02,  2.984143615390D-01,  4.035211869003D+09,  1.304438100402D+01,  4.580626970914D+00,  2.486667141943D-01,  2.570109508132D+01,  6.584558388128D+17,  6.846188139091D+08,  1.011557922016D+18,  3.394945126588D-01,  3.394945138028D-01,  2.893237282772D+26,1
  4.000000000000D+02,  2.900915142477D-01,  3.982575052840D+09,  1.305450390831D+01,  4.584065117423D+00,  2.537218248827D-01,  2.568877080192D+01,  7.951534834939D+17,  6.846188019245D+08,  1.211283503168D+18,  3.398050507346D-01,  3.398050518602D-01,  3.572485413999D+26,1
  4.000000000000D+02,  2.818494813154D-01,  3.929666708445D+09,  1.306454095572D+01,  4.587477612194D+00,  2.587413652639D-01,  2.567611060381D+01,  9.592794863841D+17,  6.846187868704D+08,  1.448720645807D+18,  3.401987495793D-01,  3.401987506866D-01,  4.406182175078D+26,1
  4.000000000000D+02,  2.736912162388D-01,  3.876478982543D+09,  1.307449474154D+01,  4.590866203709D+00,  2.637248437178D-01,  2.566310178193D+01,  1.156233804481D+18,  6.846187689125D+08,  1.730741202525D+18,  3.406950400543D-01,  3.406950411435D-01,  5.428516130552D+26,1
  4.000000000000D+02,  2.656198240318D-01,  3.823004490908D+09,  1.308436769649D+01,  4.594233124687D+00,  2.686714055891D-01,  2.564973142122D+01,  1.392515871804D+18,  6.846187707562D+08,  2.065484352820D+18,  3.413567891753D-01,  3.413567902466D-01,  6.681135468461D+26,1
  4.000000000000D+02,  2.576381608088D-01,  3.769233697012D+09,  1.309416258728D+01,  4.597579867165D+00,  2.735814613837D-01,  2.563598457272D+01,  1.675869693674D+18,  6.846187739159D+08,  2.462483728544D+18,  3.420033378828D-01,  3.420033389362D-01,  8.214844317140D+26,1
  4.000000000000D+02,  2.497488351620D-01,  3.715154897140D+09,  1.310388253169D+01,  4.600907166009D+00,  2.784564175155D-01,  2.562184525944D+01,  2.015491309940D+18,  6.846188798269D+08,  2.932865904640D+18,  3.424832752631D-01,  3.424832762989D-01,  1.009158713745D+27,1
  4.000000000000D+02,  2.419535963768D-01,  3.660749863141D+09,  1.311353177740D+01,  4.604212995309D+00,  2.832998464970D-01,  2.560729600962D+01,  2.422006318413D+18,  6.846188889358D+08,  3.489270323909D+18,  3.427012780755D-01,  3.427012790937D-01,  1.238689893887D+27,1
  4.000000000000D+02,  2.342549207984D-01,  3.606004640204D+09,  1.312311376791D+01,  4.607497577725D+00,  2.881136542187D-01,  2.559231691819D+01,  2.908216127363D+18,  6.846188981536D+08,  4.146617270879D+18,  3.428575443174D-01,  3.428575453180D-01,  1.519232288995D+27,1
  4.000000000000D+02,  2.266553963746D-01,  3.550905328053D+09,  1.313263191132D+01,  4.610761464996D+00,  2.928995074341D-01,  2.557688809324D+01,  3.489362651305D+18,  6.846189074739D+08,  4.922319621472D+18,  3.429511859652D-01,  3.429511869483D-01,  1.861906794647D+27,1
  4.000000000000D+02,  2.191576313446D-01,  3.495437405489D+09,  1.314208971189D+01,  4.614005247008D+00,  2.976591574441D-01,  2.556098816562D+01,  4.183555876760D+18,  6.846189168919D+08,  5.836620907758D+18,  3.429813911486D-01,  3.429813921142D-01,  2.280225923807D+27,1
  4.000000000000D+02,  2.117642566794D-01,  3.439585696028D+09,  1.315149078829D+01,  4.617229557620D+00,  3.023944473705D-01,  2.554459414025D+01,  5.012314274359D+18,  6.846189264046D+08,  6.913022248790D+18,  3.429474094604D-01,  3.429474104086D-01,  2.790606056443D+27,1
  4.000000000000D+02,  2.044779285820D-01,  3.383334330667D+09,  1.316083889402D+01,  4.620435080976D+00,  3.071073208361D-01,  2.552768122795D+01,  6.001210430815D+18,  6.846189360108D+08,  8.178767029748D+18,  3.428485366614D-01,  3.428485375922D-01,  3.412990695260D+27,1
  4.000000000000D+02,  1.973013310629D-01,  3.326666707752D+09,  1.317013794032D+01,  4.623622558410D+00,  3.117998322400D-01,  2.551022265471D+01,  7.180644041735D+18,  6.846189457108D+08,  9.665389625450D+18,  3.426840986722D-01,  3.426840995856D-01,  4.171609639609D+27,1
  4.000000000000D+02,  1.902371786099D-01,  3.269565449956D+09,  1.317939202204D+01,  4.626792796042D+00,  3.164741588502D-01,  2.549218944490D+01,  8.586769667809D+18,  6.846189555069D+08,  1.140933470989D+19,  3.424534347143D-01,  3.424534356104D-01,  5.095904949864D+27,1
  4.000000000000D+02,  1.832882189684D-01,  3.212012358412D+09,  1.318860544689D+01,  4.629946673228D+00,  3.211326149844D-01,  2.547355017368D+01,  1.026261335952D+19,  6.846189654031D+08,  1.345265376852D+19,  3.421558794204D-01,  3.421558802992D-01,  6.221662097207D+27,1
  4.000000000000D+02,  1.764572360558D-01,  3.153988364166D+09,  1.319778276872D+01,  4.633085152004D+00,  3.257776686017D-01,  2.545427068356D+01,  1.225942084959D+19,  6.846189754056D+08,  1.584378524145D+19,  3.417907436906D-01,  3.417907445522D-01,  7.592394234966D+27,1
  4.000000000000D+02,  1.697470530286D-01,  3.095473477198D+09,  1.320692882549D+01,  4.636209287719D+00,  3.304119606952D-01,  2.543431375846D+01,  1.463829110719D+19,  6.846189855222D+08,  1.863842414276D+19,  3.413572940168D-01,  3.413572948612D-01,  9.261039692022D+27,1
  4.000000000000D+02,  1.631605355276D-01,  3.036446733421D+09,  1.321604878281D+01,  4.639320241085D+00,  3.350383279552D-01,  2.541363874756D+01,  1.747216347106D+19,  6.846189957632D+08,  2.190048584028D+19,  3.408547299298D-01,  3.408547307570D-01,  1.129204838302D+28,1
  4.000000000000D+02,  1.567005951240D-01,  2.976886140303D+09,  1.322514818396D+01,  4.642419291888D+00,  3.396598295072D-01,  2.539220112925D+01,  2.084824546596D+19,  6.846190059090D+08,  2.570316668415D+19,  3.402905086352D-01,  3.402905094451D-01,  1.376395293789D+28,1
  4.000000000000D+02,  1.503707457247D-01,  2.916773929364D+09,  1.323423220696D+01,  4.645510078099D+00,  3.442794752249D-01,  2.536995772800D+01,  2.487394496618D+19,  6.846190046035D+08,  3.013329055662D+19,  3.402002379295D-01,  3.402002387223D-01,  1.677245734788D+28,1
  4.000000000000D+02,  1.441745911950D-01,  2.856092290630D+09,  1.324330641001D+01,  4.648596747627D+00,  3.489001673724D-01,  2.534685364871D+01,  2.968047289051D+19,  6.846190032235D+08,  3.529155356297D+19,  3.401197128610D-01,  3.401197136365D-01,  2.043482246006D+28,1
  4.000000000000D+02,  1.381152850968D-01,  2.794817778495D+09,  1.325237760911D+01,  4.651681710501D+00,  3.535252357317D-01,  2.532283024395D+01,  3.542479081055D+19,  6.846190017669D+08,  4.129164474811D+19,  3.400493763982D-01,  3.400493771564D-01,  2.489532150742D+28,1
  4.000000000000D+02,  1.321960339625D-01,  2.732925837926D+09,  1.326145326786D+01,  4.654767599397D+00,  3.581583502957D-01,  2.529782249551D+01,  4.229796544549D+19,  6.846190002307D+08,  4.826385848725D+19,  3.399896884122D-01,  3.399896891532D-01,  3.033139811596D+28,1
  4.000000000000D+02,  1.264201022063D-01,  2.670390796046D+09,  1.327054159772D+01,  4.657857304206D+00,  3.628035735676D-01,  2.527175806025D+01,  5.053353663191D+19,  6.846189986106D+08,  5.635722737904D+19,  3.399411339979D-01,  3.399411347216D-01,  3.696186371504D+28,1
  4.000000000000D+02,  1.207908173590D-01,  2.607185873785D+09,  1.327965167550D+01,  4.660954012632D+00,  3.674654217964D-01,  2.524455612965D+01,  6.041827219724D+19,  6.846189969012D+08,  6.574182517016D+19,  3.399042331542D-01,  3.399042338604D-01,  4.505733850466D+28,1
  4.000000000000D+02,  1.153115756079D-01,  2.543283225751D+09,  1.328879358164D+01,  4.664061258019D+00,  3.721489369184D-01,  2.521612605693D+01,  7.230610570431D+19,  6.846189950955D+08,  7.661120493456D+19,  3.398795521728D-01,  3.398795528614D-01,  5.495363001835D+28,1
  4.000000000000D+02,  1.099858475978D-01,  2.478654019235D+09,  1.329797856316D+01,  4.667182975885D+00,  3.768597713433D-01,  2.518636569201D+01,  8.663636011715D+19,  6.846189931847D+08,  8.918490715060D+19,  3.398677171850D-01,  3.398677178559D-01,  6.706898765066D+28,1
  4.000000000000D+02,  1.048171979159D-01,  2.413268742460D+09,  1.330721920196D+01,  4.670323637902D+00,  3.816043844920D-01,  2.515515968952D+01,  1.039581807051D+20,  6.846189860416D+08,  1.037113019037D+20,  3.398961742808D-01,  3.398961749338D-01,  8.192650058569D+28,1
  4.000000000000D+02,  9.980931737452D-02,  2.347097843795D+09,  1.331652958832D+01,  4.673488483161D+00,  3.863901258444D-01,  2.512237606545D+01,  1.249640285250D+20,  6.846189808403D+08,  1.204706557116D+20,  3.399652648942D-01,  3.399652655291D-01,  1.001834506674D+29,1
  4.000000000000D+02,  9.496596161473D-02,  2.280111197282D+09,  1.332592570719D+01,  4.676683290284D+00,  3.912251073750D-01,  2.508786449930D+01,  1.505319777525D+20,  6.846189755009D+08,  1.397762754366D+20,  3.400706655668D-01,  3.400706661834D-01,  1.226703817975D+29,1
  4.000000000000D+02,  9.029097997446D-02,  2.212278821093D+09,  1.333542571948D+01,  4.679914601113D+00,  3.961185693457D-01,  2.505145123746D+01,  1.817858204300D+20,  6.846189699879D+08,  1.619756798460D+20,  3.402135589027D-01,  3.402135595007D-01,  1.504427863478D+29,1
  4.000000000000D+02,  8.578831960460D-02,  2.143571511380D+09,  1.334505034498D+01,  4.683189859698D+00,  4.010810887724D-01,  2.501293439369D+01,  2.201775911212D+20,  6.846189642587D+08,  1.874501860548D+20,  3.403955040741D-01,  3.403955046531D-01,  1.848507702269D+29,1
  4.000000000000D+02,  8.146202745543D-02,  2.073961718822D+09,  1.335482331902D+01,  4.686517578658D+00,  4.061248156907D-01,  2.497207741492D+01,  2.676031978642D+20,  6.846189582619D+08,  2.166118066315D+20,  3.406185109598D-01,  3.406185115194D-01,  2.276337723868D+29,1
  4.000000000000D+02,  7.731624881982D-02,  2.003424746989D+09,  1.336477193652D+01,  4.689907538400D+00,  4.112637543091D-01,  2.492860046369D+01,  3.265667563349D+20,  6.846189519349D+08,  2.498958622602D+20,  3.408851339229D-01,  3.408851344627D-01,  2.810507990504D+29,1
  4.000000000000D+02,  7.335545911455D-02,  1.931944634840D+09,  1.337492706737D+01,  4.693372524609D+00,  4.165096879804D-01,  2.488217853188D+01,  4.004507739167D+20,  6.846189470056D+08,  2.877715258868D+20,  3.415521397736D-01,  3.415521402920D-01,  3.480602558252D+29,1
  4.000000000000D+02,  6.958416104877D-02,  1.859511125937D+09,  1.338532451047D+01,  4.696926870755D+00,  4.218763946285D-01,  2.483240225408D+01,  4.938553437715D+20,  6.846189521632D+08,  3.306924384547D+20,  3.421357144254D-01,  3.421357149218D-01,  4.325821572821D+29,1
  4.000000000000D+02,  6.600654935100D-02,  1.786116869493D+09,  1.339600683928D+01,  4.700584758468D+00,  4.273863567542D-01,  2.477877434228D+01,  6.130615645671D+20,  6.846189570480D+08,  3.790310847498D+20,  3.427057244896D-01,  3.427057249631D-01,  5.398718013835D+29,1
  4.000000000000D+02,  6.262690663424D-02,  1.711768971412D+09,  1.340702337566D+01,  4.704363316942D+00,  4.330649574057D-01,  2.472067124160D+01,  7.668689825238D+20,  6.846189616134D+08,  4.330291992697D+20,  3.432674311759D-01,  3.432674316257D-01,  6.770418143263D+29,1
  4.000000000000D+02,  5.944945984972D-02,  1.636492492325D+09,  1.341843157816D+01,  4.708282598423D+00,  4.389417252948D-01,  2.465729482867D+01,  9.678099766358D+20,  6.846189657671D+08,  4.926673887606D+20,  3.438260099329D-01,  3.438260103579D-01,  8.538480413712D+29,1
  4.000000000000D+02,  5.647827802319D-02,  1.560336605278D+09,  1.343029838135D+01,  4.712366072629D+00,  4.450510163456D-01,  2.458759548201D+01,  1.234082076246D+21,  6.846189693638D+08,  5.574524026433D+20,  3.443876398667D-01,  3.443876402656D-01,  1.083863998695D+30,1
